99.69333333333333,0.0,99.69333333333333.1,10.492417235690835,0.0.1,300,0.0.2,0,False
9.0,3.0,12.0,0.0,0.0,1,0.0,6,False
40.2,10.4,50.6,3.8858465772609665,0.0,5,0.0,21,False
237.0,0.0,237.0,0.0,0.0,1,0.0,22,False
18.0,0.0,18.0,0.0,0.0,1,0.0,0,False
25.0,0.0,25.0,1.077927709470328,0.0,2,0.0,2,False
1.5,202.25,203.75,4.562123586830946,0.0,8,0.125,23,False
6.0,1.4,7.4,2.446697127385542,2.0,5,1.0,44,False
56.0,0.0,56.0,0.0,0.0,1,0.0,5,False
8.0,0.0,8.0,0.0,8.0,1,1.0,30,False
25.73333333333333,31.73333333333333,57.46666666666667,5.1857121052625965,0.8666666666666667,15,0.26666666666666666,6,False
162.0,0.0,162.0,1.002753868811783,0.0,2,0.0,50,False
4.5,16.75,21.25,3.1650709552627223,0.0,4,0.0,31,False
10.5,2.0,12.5,1.0104629194272738,0.0,2,1.0,32,False
2.333333333333333,1.6666666666666667,4.0,1.9182958340544891,1.3333333333333333,3,1.0,52,False
8.5,3.5,12.0,2.286889297103465,3.0,4,1.0,53,False
121.4,7.8,129.2,2.89619258578353,0.8,5,0.8,3,False
2.0,2.0,4.0,0.0,0.0,1,1.0,34,False
3.0,2.6666666666666665,5.666666666666668,1.6974878407695686,0.3333333333333333,3,1.0,7,False
18.5,12.0,30.5,1.0158759700198572,0.0,2,0.5,4,False
5.5,12.5,18.0,2.1261935808171426,0.0,2,1.0,6,False
1.5,1.0,2.5,1.029446844526784,1.0,2,1.0,56,False
48.57894736842106,0.0,48.57894736842106,5.529497533281456,0.0,19,0.0,41,False
4.0,1.0,5.0,0.0,10.0,1,1.0,42,False
14.333333333333336,36.333333333333336,50.66666666666666,4.7401552162773495,0.0,6,0.0,45,False
7.5,3.75,11.25,3.3014652882185547,5.5,4,0.5,0,False
4.0,3.0,7.0,0.0,0.0,1,1.0,1,False
2.5,8.0,10.5,2.1961587113893803,5.5,2,1.0,2,False
29.0,1.0,30.0,1.8552466914025076,0.0,2,0.0,57,False
9.666666666666666,1.0,10.666666666666666,1.7017274122306858,8.0,3,1.0,61,False
24.0,6.0,30.0,0.0,0.0,1,1.0,63,False
33.0,11.222222222222221,44.22222222222222,4.561074442890497,1.7777777777777777,9,0.8888888888888888,49,False
1.0,2.357142857142857,3.3571428571428568,4.835007318623886,1.2142857142857142,14,0.21428571428571427,8,False
1.0,1.0,2.0,0.0,0.0,1,2.0,10,False
26.894117647058824,11.858823529411767,38.752941176470586,8.530230504833911,0.2,85,0.047058823529411764,54,False
84.0,48.0,132.0,0.0,0.0,1,0.0,4,False
1.0,1.0,2.0,0.0,14.0,1,2.0,8,False
15.6,2.0,17.6,2.462269900577025,7.0,5,0.8,5,False
25.0,17.0,42.0,0.0,1.0,1,1.0,6,False
15.0,2.5,17.5,1.014873671697026,0.0,2,0.0,7,False
11.0,1.0,12.0,0.0,0.0,1,0.0,59,False
74.25,22.0,96.25,2.7922259861468994,4.5,4,0.25,9,False
12.0,0.0,12.0,0.0,15.0,1,1.0,68,False
5.666666666666668,4.0,9.666666666666666,1.5867205980552264,0.0,3,0.0,10,False
96.125,74.75,170.875,4.7754102265080185,1.625,8,1.125,11,False
2.75,6.75,9.5,2.590588358423683,7.5,4,1.25,13,False
14.0,7.0,21.0,0.0,0.0,1,0.0,14,False
5.0,1.0,6.0,1.9749375012019277,0.6666666666666666,3,0.3333333333333333,15,False
1.0,1.0,2.0,0.0,0.0,1,1.0,71,False
5.0,2.0,7.0,0.0,0.0,1,3.0,13,False
6.5,1.0,7.5,1.029446844526784,0.0,2,1.0,16,False
10.25,1.25,11.5,2.7543580567943056,15.0,4,0.75,17,False
18.4,3.8,22.2,2.5051332776842044,3.6,5,0.2,18,False
56.0,14.5,70.5,1.36658646785606,3.0,2,1.0,15,False
31.0,19.0,50.0,2.8625886582713496,1.0,3,0.3333333333333333,16,False
18.555555555555557,1.6666666666666667,20.222222222222218,4.1822652361169865,0.0,9,0.0,73,False
71.0,20.0,91.0,0.0,0.0,1,1.0,17,False
2.0,2.0,4.0,0.0,0.0,1,0.0,18,False
6.333333333333332,2.0,8.333333333333334,1.9847628819414191,0.0,3,1.0,74,False
3.0,3.0,6.0,0.0,2.0,1,2.0,76,False
15.952380952380953,3.6190476190476186,19.571428571428573,5.871512626175537,1.809523809523809,21,0.2380952380952381,77,False
24.33333333333333,21.0,45.33333333333334,3.1015203209724245,4.333333333333333,3,0.3333333333333333,20,False
8.666666666666666,2.0,10.666666666666666,2.1021710141668914,0.0,3,0.0,21,False
68.0,9.0,77.0,0.0,0.0,1,0.0,22,False
1.0,8.0,9.0,1.6699250014423126,0.0,2,0.5,80,False
16.0,45.5,61.5,2.9830828867019425,0.0,2,0.5,23,False
26.5,4.5,31.0,1.3397869651389347,0.0,2,0.0,0,False
1.263157894736842,1.4736842105263157,2.736842105263158,4.870057859446781,2.2105263157894743,19,0.2631578947368421,24,False
0.2222222222222222,10.444444444444443,10.666666666666666,5.637900061159265,0.0,9,0.0,25,False
1.5,1.5,3.0,3.4749375012019263,0.0,6,0.0,26,False
3.0,1.3333333333333333,4.333333333333333,2.2139625119286603,0.0,3,0.0,27,False
6.0,0.0,6.0,0.0,3.0,1,1.0,30,False
11.0,13.0,24.0,0.0,0.0,1,1.0,84,False
1.5,1.25,2.75,2.2094316186372973,14.5,4,1.0,74,False
1.85,0.15,2.0,4.510487160362571,0.2,20,0.1,75,False
35.0,34.0,69.0,0.0,8.0,1,2.0,76,False
2.0,1.0,3.0,0.0,5.0,1,1.0,19,False
44.0,5.0,49.0,0.0,1.0,1,1.0,77,False
96.0,61.0,157.0,1.2432638013366375,5.0,2,1.0,20,False
5.0,1.0,6.0,1.8552466914025076,16.0,2,1.0,31,False
26.0,5.5,31.5,1.0001817683064789,6.5,2,1.0,32,False
2.333333333333333,1.0,3.333333333333333,2.0528097875348275,0.0,3,1.0,87,False
11.0,2.0,13.0,1.4707239088224435,28.0,2,1.0,34,False
66.0,20.0,86.0,2.0434024929057717,0.0,4,1.25,21,False
4.166666666666667,2.1666666666666665,6.333333333333332,2.6751422564207163,0.8333333333333334,6,0.16666666666666666,91,False
34.857142857142854,9.285714285714286,44.14285714285715,4.98857797449549,2.2857142857142856,7,1.5714285714285714,23,False
10.25,3.5,13.75,2.2315566564220197,1.75,4,0.25,35,False
3.0,0.0,3.0,0.0,0.0,1,0.0,36,False
7.105263157894738,21.105263157894736,28.210526315789476,5.630950769605549,2.421052631578948,19,0.42105263157894735,37,False
39.0,36.42857142857143,75.42857142857143,5.716153987679091,5.285714285714286,7,0.2857142857142857,38,False
12.0,8.0,20.0,0.0,21.0,1,3.0,78,False
27.0,1.5,28.5,1.4554462630830074,26.0,2,1.0,81,False
14.0,32.0,46.0,0.0,4.0,1,2.0,25,False
18.0,13.0,31.0,0.0,0.0,1,2.0,26,False
48.0,48.0,96.0,0.0,1.0,1,1.0,27,False
14.333333333333336,3.6666666666666665,18.0,3.2069354389052265,0.3333333333333333,3,0.6666666666666666,28,False
18.5,1.5,20.0,1.3960535741793336,18.5,2,1.0,84,False
26.0,1.0,27.0,2.6943040232171014,8.333333333333334,3,0.6666666666666666,85,False
20.0,10.0,30.0,0.0,27.0,1,1.0,86,False
26.66666666666667,25.83333333333333,52.5,4.272141567540121,6.166666666666668,6,1.1666666666666667,29,False
2.0,1.0,3.0,0.0,11.0,1,1.0,97,False
31.33333333333333,2.333333333333333,33.666666666666664,2.1534711796324184,0.0,3,0.0,48,False
102.0,3.5,105.5,2.287373806104602,0.0,4,0.0,30,False
31.83333333333333,6.333333333333332,38.16666666666666,3.7519519168035,9.0,6,1.6666666666666667,49,False
1.0,1.0,2.0,0.0,9.0,1,2.0,50,False
4.5,3.5,8.0,1.357298890568876,10.0,2,1.0,51,False
4.75,0.0,4.75,2.0592056379027177,5.5,4,0.5,52,False
2.5,2.25,4.75,2.205446263083008,1.5,4,0.25,53,False
3.0,5.0,8.0,0.0,0.0,1,0.0,99,False
2.0,5.5,7.5,1.5566707365379726,19.5,2,1.0,100,False
7.0,1.5,8.5,1.6340175434460802,0.0,2,0.0,101,False
50.75,2.75,53.5,2.5707228396753634,1.0,4,0.5,0,False
4.8,10.3,15.1,4.1353520343838435,3.3,10,0.6,54,False
51.5,42.0,93.5,3.7773150543336214,20.0,2,1.5,57,False
6.0,4.0,10.0,1.3219280948873622,10.5,2,2.0,58,False
1.0,1.0,2.0,0.0,0.0,1,2.0,60,False
8.0,1.0,9.0,0.0,20.0,1,1.0,61,False
3.5,0.5,4.0,1.0465547021957406,0.0,2,0.0,62,False
64.5,0.0,64.5,3.505613627711627,0.0,2,0.0,64,False
10.5,10.0,20.5,1.0538868477432783,3.5,2,2.5,32,False
81.0,20.5,101.5,1.007761136057026,8.5,2,2.5,34,False
85376.5,56781.5,142158.0,1.067452047225795,0.0,2,0.0,35,False
4.0,2.0,6.0,1.4239984532774752,4.5,2,2.5,36,False
6.333333333333332,0.6666666666666666,7.0,1.963850016491344,5.666666666666668,3,0.6666666666666666,89,False
9.0,0.5,9.5,1.1832860049711025,17.5,2,0.5,66,False
24.816666666666666,50.68333333333333,75.5,8.589498493899079,10.55,60,0.5333333333333333,67,False
330.0,25.0,355.0,0.0,0.0,1,0.0,68,False
9.333333333333334,4.0,13.333333333333336,1.8147279483127867,10.666666666666666,3,2.0,37,False
10.0,9.333333333333334,19.33333333333333,2.6662942659101536,7.833333333333332,6,0.6666666666666666,105,False
118.5,62.5,181.0,1.4369373706658093,1.5,2,2.5,38,False
3.0,1.0,4.0,0.0,2.0,1,1.0,1,False
3.0,3.0,6.0,0.0,0.0,1,0.0,39,False
10.0,3.0,13.0,0.0,45.0,1,1.0,112,False
3.5,0.0,3.5,1.014873671697026,36.5,2,1.0,113,False
3.0,1.5,4.5,1.2662475404135105,7.5,2,0.5,70,False
51.0,5.0,56.0,1.1463908746139229,3.5,2,0.5,40,False
71.0,41.0,112.0,1.5539532031597811,1.0,2,1.5,41,False
20.33333333333333,11.888888888888891,32.22222222222222,5.150909801927189,11.777777777777779,9,0.8888888888888888,71,False
20.33333333333333,3.6666666666666665,24.0,2.2319979377032997,11.0,3,1.6666666666666667,72,False
19.0,13.0,32.0,0.0,27.0,1,2.0,73,False
25.0,3.0,28.0,0.0,0.0,1,0.0,74,False
116.0,76.33333333333333,192.33333333333331,2.317616723541517,0.0,3,1.3333333333333333,43,False
1.0,1.0,2.0,0.0,0.0,1,0.0,44,False
7.5,5.5,13.0,1.0394756706974109,4.5,2,1.0,75,False
7.666666666666668,5.0,12.666666666666664,2.4591534420283137,13.0,3,1.0,76,False
5.0,0.0,5.0,1.0,49.0,2,1.0,116,False
156.18110236220468,0.0,156.18110236220468,7.6060223758959715,0.0,127,0.0,117,True
105.3913043478261,73.17391304347827,178.56521739130437,7.587704593384139,7.913043478260869,23,0.5652173913043478,118,False
7.166666666666668,2.333333333333333,9.5,3.8254909942716666,7.0,6,0.3333333333333333,119,False
5.666666666666668,1.0,6.666666666666668,1.7281415237124758,14.0,3,1.0,121,False
12.5,7.5,20.0,1.5963225389711981,2.5,2,1.5,122,False
2.0,1.0,3.0,0.0,0.0,1,2.0,123,False
47.0,34.0,81.0,0.0,0.0,1,2.0,128,False
12.0,8.0,20.0,2.1979643381655696,0.0,2,1.0,131,False
4.0,6.0,10.0,0.0,0.0,1,1.0,132,False
11.0,7.0,18.0,0.0,0.0,1,1.0,133,False
65.0,0.0,65.0,0.0,0.0,1,0.0,136,False
1.0833333333333333,0.08333333333333333,1.1666666666666667,4.682354922057602,0.0,24,1.0,142,True
32.0,0.0,32.0,0.0,0.0,1,0.0,78,False
6.0,2.0,8.0,0.0,27.0,1,1.0,6,False
5.0,2.0,7.0,0.0,11.0,1,2.0,9,False
1.0,1.0,2.0,0.0,0.0,1,1.0,79,False
16.5,26.0,42.5,1.5219974063371149,2.0,2,1.0,80,False
18.0,7.0,25.0,0.0,0.0,1,2.0,81,False
7.0,0.0,7.0,0.0,0.0,1,2.0,82,False
9.0,3.0,12.0,0.0,0.0,1,3.0,145,False
5.666666666666668,3.0,8.666666666666666,1.8698220193645343,4.0,3,2.333333333333333,146,False
46.0,3.0,49.0,0.0,17.0,1,1.0,90,False
31.4,6.0,37.4,3.3085063496878093,23.4,5,0.8,92,False
1.0,3.333333333333333,4.333333333333333,2.033773051474425,23.66666666666667,3,1.0,147,False
3.7,2.5,6.2,3.893463279011916,6.8,10,0.5,84,False
49.75,7.75,57.5,2.424854544669913,10.0,4,0.25,47,False
12.0,8.0,20.0,0.0,0.0,1,2.0,88,False
1.0,1.0,2.0,0.0,45.0,1,2.0,48,False
25.66666666666667,18.666666666666668,44.33333333333334,3.8678682940941655,21.0,3,1.6666666666666667,89,False
85.5,4.0,89.5,3.977706458176366,10.666666666666666,6,0.5,91,False
1.0,1.0,2.0,0.0,1.0,1,2.0,49,False
4.5,2.0,6.5,1.115477217419936,3.5,2,2.0,93,False
2.0,2.0,4.0,0.0,5.0,1,1.0,150,False
7.0,7.0,14.0,2.3464994444444693,4.8,5,1.0,151,False
4.0,4.0,8.0,2.0,3.0,4,1.0,152,False
8.538461538461537,9.461538461538463,18.0,4.376802155240033,5.461538461538462,13,1.0,153,False
28.0,13.0,41.0,2.6486257471751347,1.0,4,0.5,50,False
1.0,0.0,1.0,0.0,7.0,1,1.0,156,False
5.0,2.0,7.0,0.0,50.0,1,1.0,158,False
5.0,2.0,7.0,0.0,7.0,1,1.0,159,False
1.0,1.0,2.0,0.0,6.0,1,2.0,93,False
12.170212765957446,0.14893617021276595,12.319148936170215,8.338283475993807,0.0,47,0.0,0,False
1.0,1.0,2.0,0.0,2.0,1,1.0,51,False
12.0,5.0,17.0,0.0,3.0,1,2.0,95,False
10.0,8.0,18.0,1.4239984532774752,1.0,2,1.0,1,False
60.95,5.2,66.15,5.540724824854727,8.0,20,1.05,161,False
21.0,4.0,25.0,0.0,6.0,1,2.0,96,False
6.0,4.333333333333333,10.333333333333334,2.097577774276559,25.0,3,2.0,52,False
11.0,0.0,11.0,0.0,21.0,1,4.0,53,False
6.0,1.0,7.0,0.0,14.0,1,1.0,54,False
76.33333333333333,66.0,142.33333333333334,5.163254308580507,26.33333333333333,3,2.333333333333333,55,False
52.0,6.0,58.0,0.0,0.0,1,1.0,56,False
113.75,66.75,180.5,4.4271326880754005,42.333333333333336,12,0.75,1,False
17.0,1.0,18.0,0.0,1.0,1,1.0,57,False
57.0,21.0,78.0,0.0,1.0,1,3.0,98,False
45.4,12.2,57.6,2.8756687476446907,14.6,5,1.8,2,False
3.0,1.0,4.0,0.0,3.0,1,1.0,10,False
52.0,0.0,52.0,1.6644101199158112,0.0,3,0.0,7,False
1.0,0.0,1.0,0.0,4.0,1,1.0,60,False
69.0,37.0,106.0,1.2786197608612302,29.5,2,2.0,0,False
7.0,0.0,7.0,0.0,0.0,1,3.0,1,False
8.888888888888891,3.111111111111111,12.0,4.0406107204598865,7.5555555555555545,9,0.6666666666666666,2,False
40.66666666666666,33.666666666666664,74.33333333333333,1.848466338293712,42.66666666666666,3,1.0,3,False
98.0,104.0,202.0,0.0,31.0,1,2.0,61,False
1.8333333333333333,1.5,3.333333333333333,4.4862692618398725,15.666666666666664,12,1.0,6,False
18.0,12.0,30.0,0.0,18.0,1,2.0,7,False
34.0,8.5,42.5,2.1337867860740234,23.0,4,1.75,3,False
71.0,3.0,74.0,0.0,21.0,1,1.0,164,False
2.0,2.0,4.0,0.0,73.0,1,1.0,166,False
58.0,24.818181818181817,82.81818181818181,4.650572553099166,9.363636363636363,11,0.6363636363636364,2,False
33.0,3.0,36.0,3.207360468066265,3.6,5,0.2,3,False
82.33333333333333,27.33333333333333,109.66666666666669,1.910360873547725,8.666666666666666,3,1.3333333333333333,4,False
9.0,5.25,14.25,2.9043286347482113,10.75,4,2.0,5,False
1.0,1.0,2.0,0.0,10.0,1,1.0,62,False
22.07692307692308,11.269230769230768,33.346153846153854,6.321346983280728,19.30769230769231,26,0.7692307692307693,64,False
13.0,4.0,17.0,0.0,11.0,1,1.0,100,False
5.75,4.75,10.5,4.070966868063199,13.0,4,0.25,168,False
75.8,55.2,131.0,4.375912954617739,16.0,5,1.2,6,False
50.88888888888889,0.4444444444444444,51.33333333333334,4.2376950593046825,19.666666666666668,9,0.6666666666666666,7,False
3.0,0.5,3.5,2.5250341678213624,36.75,4,1.5,8,False
5.0,0.0,5.0,0.0,45.0,1,2.0,9,False
2.6666666666666665,0.3333333333333333,3.0,1.6416041678685938,28.66666666666667,3,0.6666666666666666,10,False
4.0,0.0,4.0,0.0,0.0,1,0.0,11,False
2.333333333333333,2.333333333333333,4.666666666666667,1.612367421817219,49.0,3,1.6666666666666667,99,False
243.9811320754717,2.2641509433962264,246.24528301886792,7.007991555038215,3.2641509433962264,53,0.1509433962264151,169,False
15.370370370370368,0.07407407407407407,15.444444444444445,6.096438471344701,12.111111111111109,27,0.1851851851851852,170,False
57.135135135135144,0.0,57.135135135135144,9.675232076243557,0.0,37,0.0,8,False
34.5,13.0,47.5,1.704196092818416,0.0,2,0.0,9,False
23.5,1.0,24.5,1.1463908746139229,86.0,2,1.0,171,False
32.0,0.0,32.0,0.0,0.0,1,0.0,10,False
67.91666666666667,14.75,82.66666666666667,4.054713831299262,5.25,12,0.25,11,False
56.75,8.75,65.5,2.582995911808335,0.0,4,0.0,12,False
107.0,101.0,208.0,0.0,0.0,1,1.0,13,False
6.0,1.0,7.0,1.7566872242425873,9.666666666666666,3,0.3333333333333333,66,False
1.1904761904761905,1.0952380952380951,2.2857142857142856,4.461869048305863,6.142857142857142,21,0.19047619047619047,14,False
68.33333333333333,60.66666666666666,129.0,5.730793170762941,1.6666666666666667,3,1.0,15,False
2.0,1.0,3.0,1.0849625007211563,48.0,2,1.0,174,False
1.6666666666666667,7.333333333333332,9.0,2.095794194330163,19.0,3,1.0,100,False
18.0,0.0,18.0,0.0,0.0,1,0.0,101,False
15.0,6.0,21.0,1.8974137470835422,6.0,3,1.6666666666666667,12,False
17.0,3.6666666666666665,20.666666666666668,1.8779234135549148,14.0,3,2.333333333333333,13,False
121.0,39.5,160.5,1.154628418249437,32.0,2,0.5,67,False
4.0,0.0,4.0,0.0,89.0,1,1.0,103,False
224.0,50.66666666666666,274.6666666666667,3.392403598553148,41.0,3,2.333333333333333,104,False
22.0,0.0,22.0,0.0,0.0,1,2.0,105,False
134.0,48.5,182.5,3.9661752841409332,0.0,4,0.0,107,False
25.655172413793107,5.068965517241379,30.724137931034484,5.703195928809437,2.862068965517241,29,0.27586206896551724,108,False
15.242424242424242,6.606060606060606,21.84848484848485,6.547184648883853,12.0,33,0.7272727272727273,110,False
11.058823529411764,9.014705882352944,20.073529411764707,8.051368608287628,16.941176470588232,68,0.4411764705882353,112,False
116.6375,112.3,228.9375,8.983782644574632,12.35,80,0.575,113,False
69.24,69.18,138.42,7.982401437291868,27.56,50,0.6,114,False
40.2,8.2,48.4,4.5088935273844815,48.2,5,1.6,14,False
73.25,2.75,76.0,3.1502005503125634,11.5,4,0.5,7,False
14.0,7.0,21.0,0.0,70.0,1,1.0,179,False
50.0,8.125,58.125,4.4411512157967055,32.5,8,0.5,68,False
14.0,10.0,24.0,0.0,0.0,1,1.0,16,False
4.0,0.0,4.0,0.0,0.0,1,0.0,17,False
1.8333333333333333,1.1666666666666667,3.0,2.9749375012019263,5.5,6,1.6666666666666667,115,False
135.5,20.33333333333333,155.83333333333334,3.3516850395120383,21.0,6,1.1666666666666667,116,False
3.90625,1.875,5.78125,7.430232928695084,21.046875,64,0.671875,117,False
15.5,3.5,19.0,2.8982415904590373,45.0,4,1.0,70,False
6.2727272727272725,0.06818181818181818,6.340909090909091,7.811255067338577,0.7954545454545454,44,0.045454545454545456,8,False
388.0,392.66666666666674,780.6666666666665,3.875066203967597,2.0,3,1.3333333333333333,18,False
2.0,2.0,4.0,0.0,40.0,1,2.0,181,False
39.0,1.0,40.0,2.3960535741793336,1.5,2,0.5,20,False
37.5625,16.125,53.6875,4.400051513104198,11.6875,16,0.4375,72,False
1.7173913043478262,1.608695652173913,3.3260869565217392,6.859817902812884,0.043478260869565216,46,0.06521739130434782,120,False
14.0,8.0,22.0,0.0,0.0,1,0.0,73,False
16.25,2.25,18.5,2.7913470301360763,3.75,4,2.25,15,False
51.0,37.0,88.0,1.0308298828832143,29.0,2,2.0,16,False
1.0,1.0,2.0,0.0,20.0,1,1.0,183,False
11.75,41.0,52.75,2.901795503604228,17.0,4,0.25,4,False
7.0,4.0,11.0,1.024249258845595,1.5,2,3.0,74,False
747.4,0.0,747.4,8.977603019273158,0.0,5,0.0,75,False
1.0,0.0,1.0,0.0,0.0,1,0.0,21,False
3.5,3.5,7.0,1.514873671697026,4.5,2,1.0,22,False
581.0,533.0,1114.0,0.0,1.0,1,1.0,23,False
27.75,13.0,40.75,2.7344631073488235,34.75,4,1.75,124,False
2.0,2.0,4.0,0.0,1.0,1,1.0,79,False
90.33333333333331,20.666666666666668,111.0,1.8825638583795945,12.333333333333336,3,2.0,18,False
59.25,41.25,100.5,2.747235435271256,0.5,4,0.5,6,False
5.0,5.5,10.5,1.014873671697026,21.5,2,3.0,125,False
21.0,28.0,49.0,0.0,0.0,1,0.0,126,False
13.0,7.5,20.5,1.0004292457850223,16.0,2,2.0,19,False
1.5,7.5,9.0,1.158741094928085,1.0,2,1.0,7,False
41.714285714285715,11.428571428571427,53.14285714285714,4.167837284214692,11.428571428571427,7,0.5714285714285714,8,False
45.0,1.0,46.0,4.412952780467286,0.0,5,0.0,12,False
4.333333333333333,1.6666666666666667,6.0,2.074790928488229,16.333333333333332,3,0.3333333333333333,127,False
173.0,22.5,195.5,1.607511163860368,16.5,2,3.5,128,False
10.0,5.0,15.0,1.6645866191077576,64.0,3,0.6666666666666666,131,False
33.55555555555556,4.111111111111111,37.66666666666666,4.207674344975054,1.1111111111111112,9,0.7777777777777778,132,False
34.76,26.16,60.92,7.206863717100242,2.68,25,0.36,134,False
222.85714285714286,209.14285714285717,432.0,7.78646441804548,17.857142857142858,7,1.4285714285714286,135,False
29.75,7.125,36.875,4.661631550694398,31.375,8,1.25,136,False
5.25,4.5,9.75,3.2854022188622487,15.0,4,2.25,137,False
15.666666666666664,4.5,20.166666666666668,3.2021590396867365,22.0,6,0.3333333333333333,138,False
7.0,10.0,17.0,1.0,1.0,2,0.5,140,False
109.0,10.8,119.8,4.23257213318805,2.2,5,0.4,24,False
3.4545454545454546,2.727272727272727,6.1818181818181825,3.8023983606953946,3.0,11,0.8181818181818182,25,False
8.5,3.5,12.0,2.292481250360578,7.5,2,1.0,26,False
10.0,0.0,10.0,0.0,17.0,1,1.0,186,False
11.0,1.6666666666666667,12.666666666666664,3.1912858462961475,4.0,3,1.3333333333333333,27,False
133.0,57.0,190.0,2.15216224766947,13.666666666666664,3,1.3333333333333333,20,False
23.0,3.333333333333333,26.33333333333333,2.873006870576424,4.333333333333333,3,1.0,32,False
3.5,1.0,4.5,1.2662475404135105,45.5,2,1.0,187,False
42.0,3.0,45.0,0.0,6.0,1,2.0,33,False
7.0,2.0,9.0,0.0,11.0,1,1.0,34,False
6.5,3.0,9.5,1.0517688020542053,8.0,2,1.0,11,False
48.09375,44.09375,92.1875,6.55774952851649,27.40625,32,0.9375,84,False
4.0,0.0,4.0,0.0,5.0,1,2.0,188,False
1.0,37.0,38.0,0.0,3.0,1,1.0,36,False
2.0,2.0,4.0,0.0,0.0,1,0.0,37,False
7.0,7.0,14.0,0.0,3.0,1,1.0,40,False
2.0,2.0,4.0,0.0,0.0,1,1.0,41,False
1.0,1.0,2.0,0.0,0.0,1,1.0,42,False
1.0,0.0,1.0,0.0,0.0,1,0.0,190,False
60.83333333333334,0.08333333333333333,60.91666666666666,5.925458059293335,4.166666666666667,24,0.125,192,False
61.9,0.1,62.0,3.624954743762905,0.0,10,0.0,194,False
70.5,0.0,70.5,2.6267458177376617,0.0,6,0.0,198,False
2.0,0.0,2.0,0.0,55.0,1,1.0,13,False
96.22222222222223,31.5,127.72222222222223,4.608356822917211,1.1666666666666667,18,0.16666666666666666,14,False
46.75,44.75,91.5,3.148416583326645,0.0,4,0.0,202,False
98.5,1.5,100.0,2.5514185183205833,3.0,2,0.5,203,False
9.0,3.0,12.0,0.0,64.0,1,2.0,102,False
88.0,7.5,95.5,4.302635643240986,14.875,8,1.0,22,False
22.5,14.928571428571427,37.42857142857143,6.495198238309394,25.535714285714285,28,0.8571428571428571,141,False
5.0,0.0,5.0,1.6609640474436809,0.0,2,0.0,142,False
47.66666666666666,12.933333333333335,60.6,5.3217127446295684,30.66666666666667,15,1.2666666666666666,143,False
3.25,1.0,4.25,2.1356241107359386,33.5,4,2.0,144,False
